site_number,site,buff_dist,harvest,harvest_2000,harvest_pre2000,pipeline,roads,seismic_lines,veg_edges,wells,lc_agriculture,lc_broadleaf,lc_coniferous,lc_developed,lc_grassland,lc_mixed,lc_shrub
77,LUC_77,750,0.337414147,0.10326433064201902,0.23414981653738604,0.021487901000000004,0.016505227000000004,9.570000000000001e-5,0.032105518000000006,0.042580482,0,0.10576350200000002,0.500456913,0.12687981299999998,0.039630483,0.08424207600000001,0.14302718300000003
81,LUBF_81,750,0.359997694,0.14265205711101045,0.217345637019519,0,0,0.008920589999999999,0.006014372999999999,0,0,0.40782604200000006,0.396941043,0.018013167,0,0,0.17721976100000003
83,LUBF_83,750,0.11676244600000002,0.09421275585699862,0.02254968988933529,0,0,0,0,0,0,0.768080339,0,0,0,0.23191966100000003,0
88,LUBF_88,750,0.03949408199999999,0.039494081765326323,0,0,0,0.022563682999999998,0.0073616260000000005,0.007473314,0,0.401247729,0.14907446200000002,0.049083181000000004,0,0.308190751,0.09240388
94,LUS_94,750,0.4173158880000001,0.41731588804412945,0,0,0,0,0.006662929,0,0,0.771395593,0,0.083027841,0.057067204999999996,0,0.08850936499999998
95,LUS_95,750,0.49787591800000003,0.4978759176923378,0,0,0,0.005625684,0,0,0,0.5786011820000001,0,0,0,0,0.42139881800000006
99,LUBF_99,750,0,0,0,0.02246981,0.005049527,0.007960225000000001,0.0074057310000000005,0.010579151,0,0.55919428,0.15455336500000003,0.038730747,0.158155967,0,0.089365648
100,LUUK_100,750,0.503250192,0,0.5032501918068779,0,0,0.005211484,0,0,0,1,0,0,0,0,0
104,LUBF_104,750,0.595244464,0.0729743314390909,0.522270132271165,0,0,0.003157202,0,0,0,0.915315975,4.4800000000000004e-8,0,0,0,0.08468398
105,LUBF_105,750,0.19417390999999998,0.15009521314863158,0.044078697304961806,0,0,0.009972506,0,0,0,0.6961069299999999,0.071683353,0,0,0.041001639000000006,0.191208078
107,LUS_107,750,0.44148043100000006,0.4414804311441272,0,0,0.009191582999999998,0.0047373089999999994,0,0,0,0.613294533,0,0,0.029708354000000003,0,0.356997113
110,LUC_110,750,0.4191874810000001,0.41918748140154677,0,0,0,0.010922192999999998,0,0,0,0.513085475,0.111050728,0,0,0.375863798,0
117,LUC_117,750,0.094840145,0,0,0.0064531400000000004,0.0052308749999999985,0.0027991459999999998,0,0,0.19028029300000002,0.450943838,0.188500801,0.034984307,0,0.135290763,0
118,LUS_118,750,0.0059566409999999995,0,0,0,0,0.0031321789999999997,0.001746645,0,0,0.968125797,0,0,0.018767638000000003,0,0.013106565000000002
119,LUAG_119,750,0.020008303,0,0,0,0.009060483,0.0024512820000000004,0.009098400999999997,0,0.31460303399999995,0.315170653,0.110090364,0.049929355,0,0.08716415000000002,0.12304244400000001
120,LUS_120,750,0.373583192,0,0,0,0,0.004797994,0,0,0.15964534000000005,0.5682582270000001,0.07408418800000001,0.002385183,0.04611234800000001,0,0.14951471000000002
121,LUBF_121,750,0,0,0,0,0.010380045000000001,0.009717877999999998,0.011893942,0.01031211,0,0.8857460720000001,0,0.082493312,0.031760623,0,0
124,LUAG_124,750,0.32641997000000006,0,0,0,0.004569245,0.001300489,0.006988268,0.007213795,0.278715088,0.605559777,0,0.02961127,0,0,0
125,LUW_125,750,0,0,0,0,0.009656864,5.567190000000001e-4,0.011921408999999997,0,0.33309170399999993,0.349989053,0,0.049721206,0,0,0.0017044960000000002
130,LUBF_130,750,0,0,0,0,0,0,0,0,0,0.229363275,0,0,0.12761161899999998,0,0.084433068
131,LUS_131,750,0,0,0,0,0,0,0,0,0,0.33083625199999994,0,0,0.10789361500000001,0,0.024802956
132,LUBF_132,750,0,0,0,0,0.009055162999999998,0,0.015110649999999998,0,0.26420734599999995,0.37468940700000003,0,0.06961462,0.05822663,0,0.005582322
136,LUS_136,750,0,0,0,0,5.382639999999999e-4,0,8.317390000000001e-4,0,0.044217008,0.001810626,0,0.001232391,0.30096237400000003,0,0.131606941
137,LUAG_137,750,0,0,0,0,0,0,9.960000000000002e-5,0,0.33845123499999996,0.364786539,0,0.001888199,0,0,0.033788781
140,LUBF_140,750,0,0,0,0,0.0050795319999999995,0.003159501,0.0060731760000000004,0,0,0.497763765,0,0.010818340999999999,0.026049586,0,0.015838748999999996
141,LUC_141,750,0.4272289030000001,0.30199957445521003,0.12522932826491598,0.008531271,0,0.002780035,0,0,0,0.26567572300000003,0.256115774,0,0.089394662,0.10731266,0.28150118
1,LUD_1,1000,0.47134239600000005,0.26192076961317984,0.2094216263112748,9.17871e-4,0.0047337130000000005,0.002834229,0.015661285,0.021548704999999998,0,0,0.42140295200000005,0.07728002200000002,0,0,0.5013170379999999
2,LUC_2,1000,0.3268408690000001,0.1666396625870601,0.16020120665875168,0.06212887,0.024964338000000003,0.0022680460000000006,0.042128279000000005,0.044444023,0,0.053915236,0.48175089200000004,0.21518130800000002,0.15920212200000003,0.011002512,0.078947927
4,LUC_4,1000,0.127566692,0.1275666922288485,0,0.035629949,0.021521841,0.007517507999999999,0.040586508,0.034696239,0,0.10348362300000001,0.5296493510000001,0.183113906,0.021552762,0,0.16220036000000002
6,LUS_6,1000,0.364992313,0.2246530399345894,0.1403392726617581,0.016711329,0.012327065000000002,0.0054313289999999995,0.021507308000000003,0.022854316,0,0.07306907500000001,0.440546333,0.12402628800000003,0.014159725,0,0.348198569
10,LUS_10,1000,0.485299644,0.120404717519294,0.364894926457775,0.0027477120000000002,0.014390382999999998,8.44581e-4,0.027006926,0.034620586999999994,0,0.22247919100000002,0.4274236640000001,0.098945764,0,0,0.251151362
12,LUBF_12,1000,0.13253724000000003,6.6739592024227e-5,0.13247050061965152,0.034870381000000006,0.013614655000000002,0.0026596239999999998,0.025817733,0.019676685,0,0.4015048770000001,0.132065616,0.13329720700000003,0.09958319399999999,0.08703384400000001,0.09216974600000001
13,LUC_13,1000,0.7813631869999997,0.28870129175866605,0.4926618952177931,0.003957540999999999,0.016516082,6.091619999999999e-4,0.032754599,0.015671447999999998,0,0.28183464500000005,0.32317806800000004,0.104351756,0.015173566,0.00998905,0.2654729170000001
17,LUC_17,1000,0.717877751,0.32197803936892505,0.39589971156313375,0.011138363999999998,0.008339153000000002,6.981469999999999e-4,0.014673717999999999,0.021177484000000003,0,0.023168320000000003,0.5103298350000001,0.068455281,0.07205856599999999,0,0.3259880010000001
18,LUC_18,1000,0.5460126639999999,0.23554578058106224,0.31046688349507684,0.001925154,0.006583583000000001,0.002955289,0.009707352999999998,0.022805704000000003,0,0.031995290999999995,0.37159513999999993,0,0.037740037,0.025594474000000006,0.5330750570000001
21,LUC_21,1000,0.687971841,0.2587941457920088,0.42917769488003726,0,0.003742708,6.187479999999999e-4,0.002924628,0.006361253,0,0.17160208600000001,0.33465307299999997,0.019408453000000003,0,0,0.47433638600000005
23,LUC_23,1000,0.564126062,0.564126061943099,0,0.025714252,0.016720276,0.0018998309999999998,0.029268713,0.024061239999999998,0,0.025549038,0.629442638,0.14229946400000004,0.109868765,0.006974169999999999,0.08586592700000001
24,LUC_24,1000,0.12320462700000002,0.06281331221000468,0.06039131523191701,0.007835547,0.011969974,0.002936589,0.021931072000000003,0.028006328,0,0.35787640600000004,0.40709524599999997,0.045286863,0.05021156100000001,0.059156704000000004,0.080373225
26,LUC_26,1000,0.26746480000000006,0.051313759398308796,0.21615104103851931,0.02925645,0.018722626,0.0011656179999999998,0.031546398,0.039646509999999996,0,0.29561819800000005,0.4334087020000001,0.13264815500000002,0.05218815100000001,0.058541710000000004,0.027595082
30,LUBF_30,1000,0.07675778100000001,0.0767577813545583,0,0.012786127999999999,0.009575324,0.005217201999999999,0.016902553,0.022055927000000003,0,0.646442793,0.232142964,0.07261465100000002,3.1e-5,0.04876861700000001,0
31,LUC_31,1000,0.21146859600000004,0.19250810774103702,0.018960488306480002,0.012116283,0.009078164000000001,0.0032888800000000005,0.026701194000000004,0.0064123819999999995,0,0.13131388800000002,0.2583835850000001,0.03393153,0.112770869,0.11135488399999999,0.17322611100000002
35,LUBF_35,1000,0,0,0,0.03621132900000001,0.007222033,0.0011199060000000002,0.014520632,0.026186516000000003,0,0.7880865999999999,0.033489117000000006,0.07119758200000001,0.014872746000000001,0.09235395799999999,0
37,LUC_37,1000,0.46341384500000005,0.2142253853552014,0.24918845921439597,0.005517693,0.018144995000000008,7.227360000000001e-4,0.036220697,0.022442222,0,0.061674388000000004,0.5971635089999998,0.17857084,0.088660632,0,0.07393063100000001
38,LUC_38,1000,0.12503983100000002,0.07540395632382349,0.0496358743879673,0.07375877700000001,0.019665369999999998,0.008767077999999998,0.03216331100000001,0.022526507,0,0.18549780700000001,0.350277793,0.17324663500000004,0.21498019700000004,0.07599757000000001,0
39,LUS_39,1000,0.333355564,0.08002492414088866,0.2533306394159871,5.871409999999999e-4,0.001944474,0.0013009949999999999,0.004702578,0.011948919999999998,0,0.034449403999999996,0.22017676799999997,0.0015423140000000001,0.026814705,0.17267550299999998,0.365471657
42,LUC_42,1000,0.7865562619999998,0.26677325309127037,0.5197830084986581,0.004782243,0.011251914999999998,0.001880165,0.018001346000000005,0.021008759999999998,0,0.072517712,0.4318003840000001,0.10379072300000003,0.34675014099999996,0,0.045141043
44,LUBF_44,1000,0.265009082,0.18736841810200422,0.0776406637254296,0.0015782729999999998,4.114810000000001e-4,0.0026631809999999997,0.0020570140000000002,0.018946948999999998,0,0.44080768100000006,0.18965555599999998,0.018555875000000006,0.010641412,0.07681769499999999,0.061183426
45,LUC_45,1000,0.12712284399999998,0.11474696614028701,0.0123758782128476,0.014278546000000001,0.008026394,0.008235462,0.016319151,0.017794717999999998,0,0.285735955,0.383216158,0.064161829,0.062099992,0.061502021000000004,0.14328404800000002
46,LUBF_46,1000,0.056924130999999996,0.0569241307313169,0,0.037596118000000005,0.007965891,0.004756928,0.013913614,0.011065856,0,0.641529992,0.075382864,0.058508545,0.208395521,0,0.016183082999999997
51,LUC_51,1000,0.29228526200000005,0.13914299825680132,0.15314226401905798,7.05289e-4,0.002750117,0.010614233,0.010071277,0.005854476,0,0.200810721,0.5117299220000001,0.048183753,0,0.10081935299999999,0.13845624200000003
55,LUBF_55,1000,0.39485581200000003,0.27913609863075967,0.11571971304665601,0.03811982400000001,0.006081848,0.002532183,0.019871427,0.020866406000000004,0,0.25629363399999994,0.19367359999999997,0.080316677,0.25158874600000003,0.127854283,0.090273056
56,LUS_56,1000,0.487130384,0.3208841730970717,0.1662462108427059,0.0065541900000000005,0.0061403659999999995,0.003672649,0.008721914999999998,0.015974068,0,0.24504663800000004,0.20470830000000004,0.03872208,0,0.08755735199999999,0.31146430700000005
58,LUBF_58,1000,0.055188007000000004,0.05518800701861467,0,0.032068621000000005,0.018005428,0.0031920909999999993,0.030434098,0.020948377,0,0.508270577,0.16284429900000003,0.145110547,0.12529024300000002,0.05848433599999999,0
60,LUC_60,1000,0,0,0,0.05542897199999999,0.022650639,0.001442043,0.058410477,0.018173302000000002,0,0.26706274900000004,0.31303034399999996,0.18745728600000003,0.23244962000000002,0,0
62,LUBF_62,1000,0.201818828,0.13252132976291353,0.069297498262525,0.0040457010000000005,7.520310000000001e-4,0.004920846999999999,0.0076890610000000005,0.024162412,0,0.34407617,0.23900595500000002,0.0818446,1.3300000000000001e-5,0.14026961500000001,0.09777673300000002
63,LUBF_63,1000,0.013908995,0.0139089946864897,0,0.045097241999999996,0.016728010999999997,0.0011042040000000001,0.02413805,0.01669275,0,0.591019677,0.10843405300000002,0.13769067299999999,0.13443347500000002,0,0.02842213
67,LUBF_67,1000,0.33413963299999994,0.22799249418369955,0.10614713876747,0.039846559000000004,0.015606452999999998,8.562830000000001e-4,0.022336506,0.020344013,0,0.30432352300000004,0.380515515,0.104209036,0.167052855,0,0.043899067000000014
70,LUS_70,1000,0.20062657199999998,0.2006265716252973,0,0,0,0.019555566000000003,0.0037094989999999998,0,0,0,0.28950610300000007,0.036571187000000005,0,0,0.6739227089999998
74,LUG_74,1000,0.40211850200000004,0.4021185018242401,0,0,0,0.006429486000000002,0.0047061030000000005,0,0,0.006529821000000001,0.198599623,6.01e-8,0.30085776200000003,0,0.49401273500000004
75,LUBF_75,1000,0,0,0,0,1.6131e-4,0.009922670999999997,0,0,0,0.6131655889999998,0,0,0,0.38683441100000004,0
77,LUC_77,1000,0.21809850600000003,0.06422519521223728,0.15387331113609504,0.020251424000000004,0.014610963,0.003347638,0.028203093,0.025187562,0,0.14662813800000002,0.5501346570000001,0.121685017,0.029959422,0.047386168000000006,0.10420659100000002
81,LUBF_81,1000,0.348218065,0.1655577597896271,0.182660304890844,0,0,0.00691376,0.006827284,0,0,0.372927936,0.43349355,0.027235267999999997,0,0,0.16634325300000002
83,LUBF_83,1000,0.19723583400000003,0.09609285511489268,0.101142978697252,0,0,0.0032433510000000002,0,0,0,0.856137794,0,0,0,0.14386220600000002,0
88,LUBF_88,1000,0.11678619700000001,0.11678619726959152,0,0,0,0.017448566000000002,0.005218993999999999,0.004203739,0,0.33953407199999996,0.17463638400000003,0.040493845,0,0.31669144799999993,0.12864425200000001
94,LUS_94,1000,0.442893621,0.4428936205422398,0,0,0,7.32905e-4,0.00475698,0,0,0.774388506,0,0.05971650900000001,0.032946093999999995,0,0.13294889300000004
95,LUS_95,1000,0.47669672500000004,0.47669672465497764,0,0,0,0.005938436,0,0,0,0.6415063629999999,0,0,0,0,0.358493637
99,LUBF_99,1000,0,0,0,0.017943712,0.002840359,0.007058381000000001,0.006701342,0.011279743,0,0.6543902220000001,0.14772128500000004,0.04333655300000001,0.101843381,0,0.052708565000000006
100,LUUK_100,1000,0.490849285,0,0.4908492848207864,0,0,0.007300024,0,0,0,1,0,0,0,0,0
104,LUBF_104,1000,0.54458327,0.0786741878890262,0.4659090819409758,0.00346533,0,0.0024343100000000003,7.450000000000001e-5,0.0020837540000000006,0,0.869452001,0.007048371,5.571899999999999e-4,0.022342142999999995,0.006709497000000001,0.093890798
105,LUBF_105,1000,0.12721728900000004,0.0844285573960861,0.042788731592518704,0,0,0.011863516999999999,0,0,0,0.8150814780000001,0.04212730800000001,0,0,0.023063422,0.119727792
107,LUS_107,1000,0.376606252,0.37660625201918896,0,0,0.007606119,0.0051192139999999995,0,0,0,0.6875810439999999,0,0,0.016710949,0,0.29570800700000005
110,LUC_110,1000,0.38303534899999997,0.3830353492673005,0,0,0,0.009001905999999999,0,2.19962e-4,0,0.48360821900000006,0.188881295,0,0,0.32751048600000005,0
117,LUC_117,1000,0.14454008000000004,0,0,0.005996840999999999,0.007401382000000001,0.002111711,0.00897202,0.0040579,0.15558368700000003,0.51876267,0.15581510800000004,0.039813734,0.004071906,0.12223328700000002,0.00371961
118,LUS_118,1000,0.019032130999999997,0,0.004015363040407999,0,0,0.0058105349999999995,0.003430431,0,0,0.959422351,0,0,0.010556796,0.0030941249999999997,0.026926727
119,LUAG_119,1000,0.066653717,0,0,0,0.006711887000000001,0.004447227,0.0067514820000000005,0,0.293337398,0.27339063300000005,0.070244891,0.038369632,0,0.129224899,0.195432548
120,LUS_120,1000,0.363029616,0,0,0,0,0.004863137000000001,0,0,0.15050425400000003,0.574716238,0.044201612,0.006902869999999999,0.03603323,0,0.187641794
121,LUBF_121,1000,0,0,0,0,0.007780299,0.008509129,0.008750375999999999,0.008115905,0,0.926027522,0,0.05610712900000001,0.017865351000000005,0,0
124,LUAG_124,1000,0.263176342,0,0,0,0.006088280999999999,0.0011480750000000001,0.008568395999999999,0.00405776,0.3654289790000001,0.506484007,0,0.039056121000000006,0,0,0
125,LUW_125,1000,0,0,0,0,0.010548381999999999,5.083809999999999e-4,0.014611494999999999,0,0.35669412899999997,0.306037582,0,0.06303544600000001,0,0,0.022234095
130,LUBF_130,1000,0,0,0,0,0,0,0,0,0,0.22894401800000003,0,0,0.15965589700000002,0,0.06866874800000002
131,LUS_131,1000,0,0,0,0,0,0,0,0,0,0.23472298000000003,0,0,0.074518559,0,0.022872063999999998
132,LUBF_132,1000,1.2445700000000002e-4,0,0,0,0.007536611999999999,3.9800000000000005e-5,0.012240144,0,0.30423549299999997,0.376115604,0,0.055208292,0.04062825900000001,0,0.027949145999999998
136,LUS_136,1000,0,0,0,0,0.0011035090000000001,0,0.001276325,0,0.058279437,0.016828886999999997,0,0.005495824999999999,0.27165484900000003,0,0.11127472200000002
137,LUAG_137,1000,0,0,0,0,0.001890885,0,0.008419359,0,0.296155798,0.35521859100000003,0,0.050630075000000004,0,0,0.032528982
140,LUBF_140,1000,0,0,0,0.00194725,0.009224038,0.0026127430000000003,0.009263032,0,0.027261031,0.4304245740000001,0,0.039178211000000004,0.019536991,0,0.018454492000000006
141,LUC_141,1000,0.379140923,0.26494371746519696,0.11419720525227757,0.01179658,0,0.002539536,0,0,0,0.283186152,0.272805534,0,0.08277616900000001,0.11971988199999999,0.24151226300000003
1,LUD_1,1250,0.43038430900000013,0.23502322665524056,0.19536108258676874,0.0030941239999999997,0.0059971059999999994,0.004355591999999999,0.015811864999999998,0.016778058999999998,0,0.007316235999999999,0.415147314,0.083304181,0,0,0.494232277
2,LUC_2,1250,0.38294691100000006,0.21941848498548625,0.1635284255296974,0.05436239300000001,0.022271904000000002,0.0028315540000000004,0.038917364,0.037462472,0,0.040562754,0.505739177,0.20201739100000005,0.13546825400000004,0.007041607,0.10917081
4,LUC_4,1250,0.15971880200000005,0.14774890659740747,0.011969895024023399,0.041410716,0.020108089000000003,0.007716717,0.03692168,0.039000759999999995,0,0.136009973,0.53581393,0.16870130000000003,0.031225898,0,0.12824890500000002
6,LUS_6,1250,0.383071245,0.21364293480076688,0.16942831057408556,0.019394617000000003,0.012550157999999999,0.004354718,0.020516186,0.022031691,0,0.114902299,0.4370106920000001,0.11417827100000001,0.020795585000000002,0,0.31311314399999995
10,LUS_10,1250,0.510291861,0.16753879237753067,0.34275306911990894,0.002329554,0.011476404999999999,5.57151e-4,0.021670968000000002,0.022762431,0,0.17903425200000003,0.40846743900000004,0.08480664500000001,0,0,0.32769166
12,LUBF_12,1250,0.18683418200000002,0.0278665327456482,0.1589676491345445,0.029269434,0.014915006999999997,0.0028819030000000003,0.038781871999999995,0.016551123,0,0.38758451600000005,0.13904933900000005,0.11679632600000002,0.090768942,0.06405859499999998,0.157327917
13,LUC_13,1250,0.715738243,0.261620126636042,0.45411811595785917,0.005614808999999998,0.015368343000000001,0.00131359,0.029925235,0.012639997999999998,0,0.29369576000000003,0.36625784599999994,0.09741846199999998,0.019654965000000003,0.018455418000000008,0.20451755100000002
17,LUC_17,1250,0.738308834,0.3221219415728876,0.41618689261747793,0.007972872000000002,0.010510998,5.00155e-4,0.018047955000000004,0.018218399,0,0.036097219,0.499197887,0.09014127300000001,0.062286536999999996,0,0.312277092
18,LUC_18,1250,0.531164293,0.2199992902029852,0.31116500322247687,0.0024515220000000002,0.006359305,0.0022624430000000003,0.010407495,0.016062099,0,0.028849001999999995,0.391709206,0,0.024696847999999997,0.017842168999999995,0.536902776
21,LUC_21,1250,0.7145548209999999,0.2729980434354858,0.4415567773514625,0,0.003015545,8.48489e-4,0.0022481630000000005,0.00435672,0,0.13384669400000002,0.30341854900000004,0.017685416000000006,0,0,0.54504934
23,LUC_23,1250,0.531424154,0.5314241537834155,0,0.024964693000000003,0.016424465,0.002026279,0.028702885999999997,0.025715824999999998,0,0.032598582,0.6472870639999999,0.13154303600000003,0.092384023,0.004463469,0.09172382400000001
24,LUC_24,1250,0.131400756,0.07306386767174147,0.058336888242124574,0.026986069,0.016319194999999998,0.00285445,0.029335764,0.027355182999999998,0,0.28455452300000006,0.41752403800000004,0.10372805000000002,0.039029602000000004,0.05331116800000002,0.10185261699999999
26,LUC_26,1250,0.2699625890000001,0.06905300483264118,0.20090958397612219,0.021587629,0.017243038,0.001697527,0.028831295,0.035424778,0,0.294239939,0.47633549500000005,0.110118949,0.043456679000000005,0.037780286999999996,0.038068648000000004
